# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
2.174980916934056430e-02 2.401717934468250437e-02 4.089601868282254082e-02 2.126024688850834329e-02 2.202546025585918471e-02 7.257432952076776911e-02 1.527028229448988417e-01 2.568664258303255399e-01 3.845642019606706347e-02 3.076704965530517311e-01 1.089231339410975802e-01 2.132570594216539328e-01 5.426837362681023041e-02 2.295348192832567802e-01 1.604913930454709980e-01 2.328354065941070847e-02 1.379764373442091130e-01 3.438314044552984172e-02 2.704492806418535289e-01 1.065074628839341175e-01 2.066604099694115473e-02 2.945399332051602814e-02 3.495803971401711951e-02 1.840072231319641316e-01 1.500774993498801280e-01 1.494068740450086863e-01 3.303822248676570594e-01 2.059250696252900789e-02 4.927527039315801605e-02 3.241247352438023643e-01 1.576577762595921528e-01 8.010776269625162482e-02 2.542798039937594831e-02 1.854446376370916943e-02 3.382698208061536427e-01 2.385504162942305717e-01
4.678481164565682221e-02 4.781014468971589437e-02 9.981108878218886149e-02 3.798667546419737251e-02 5.343683225386180319e-02 1.503462812971010643e-01 2.367788948671261662e-01 3.492149534428600766e-01 6.313438443716631876e-02 4.103080759279362222e-01 1.878128513510237130e-01 3.122617956417824137e-01 1.008634039938224036e-01 3.389795750284793074e-01 2.292097767013628606e-01 4.222643565783083808e-02 2.230140139453704318e-01 5.173622677638492484e-02 4.323098017244215718e-01 1.627961227605041195e-01 3.744330351390388195e-02 4.772769059946102566e-02 5.615888507528700446e-02 2.751041746562665757e-01 2.262548515080519407e-01 2.258551183491138981e-01 4.582645508299484360e-01 4.328959924955200905e-02 1.168161137624401241e-01 4.336701041456714756e-01 2.603269359046597731e-01 1.045224346626518475e-01 4.733384298430618614e-02 4.345980344466515710e-02 4.701948012876525085e-01 3.555083605658336809e-01
5.891090346787052935e-03 5.734083779496550702e-03 9.053914152812916546e-03 6.620025171359874292e-04 3.048557049126155750e-03 1.262330724334855686e-02 1.012124693586581928e-02 1.367229911322640802e-02 5.539392589223349553e-03 1.455809094284269550e-02 9.831196115074113812e-03 1.234595634429099149e-02 7.844314684116140274e-03 1.631598794173344871e-02 5.988274520874373175e-03 3.009455576033603485e-03 1.557849016509104366e-02 2.762350150190480934e-03 2.058785074312078495e-02 7.573276250971050678e-03 1.250671870475193953e-03 7.276165032953522511e-10 1.389582885594159954e-03 6.986430510921073748e-03 1.147358614203880522e-02 1.246536288930718585e-02 1.002973341176331690e-02 5.664619976639766533e-03 8.363648067854926108e-03 1.657807630022148718e-02 1.838906323602790965e-02 2.837643011640724345e-03 2.062191560767946261e-08 5.416887977019958431e-03 2.135998344530691886e-02 2.249114469378224110e-02
2.503500247631626485e-02 2.379296534503339347e-02 5.891507009936630679e-02 1.672642857568902575e-02 3.141137199800259766e-02 7.777195177633326739e-02 8.407607192222732451e-02 9.234852761253450892e-02 2.467796424109924835e-02 1.026375793748845189e-01 7.888971740992614667e-02 9.900473622012846697e-02 4.659503036701213852e-02 1.094447557452224579e-01 6.871838365589189035e-02 1.894289499842012267e-02 8.503757660116131878e-02 1.735308633085508659e-02 1.618605210825680429e-01 5.628865987657000192e-02 1.677726251696272028e-02 1.827369727894498017e-02 2.120084536126988148e-02 9.109695152430244414e-02 7.617735215817178496e-02 7.644824430410523952e-02 1.278823259622914044e-01 2.269709228702300810e-02 6.754084336928216359e-02 1.095453689018690835e-01 1.026691596450676341e-01 2.441467196640020876e-02 2.190586258493024130e-02 2.491533968095599114e-02 1.319249804814988103e-01 1.169579442716030815e-01
3.369972713998609527e-03 4.699190750686790298e-03 1.175571156805947821e-02 3.059023205018257859e-07 7.807946134701201218e-03 1.931446459985874942e-02 1.923155947156765175e-02 1.470896655392968030e-02 2.757654895830852215e-03 2.316923093340271869e-02 1.415639235949788313e-02 2.117677740830803748e-02 7.102682619766996323e-03 2.665333179210272949e-02 7.548506186549634213e-03 4.458447367459996390e-03 1.567479277577650543e-02 4.348807482348037920e-03 3.281815306562111539e-02 7.083495198265881559e-03 4.046857947459324596e-03 2.277270319960130514e-03 5.478778139856765178e-03 2.451180018075823849e-02 1.501882168444020407e-02 1.368139563420636522e-02 2.805064899921917362e-02 4.414479324316513548e-03 1.489395225300827602e-02 1.915573628240683363e-02 1.509012969900523637e-02 6.196175475079323917e-03 5.304409449363893699e-03 5.754905357647005157e-03 2.194764695808748556e-02 2.320395835815795144e-02
1.914391212952921278e-02 1.805888156553684190e-02 4.986115594655339545e-02 1.606442605855304753e-02 2.836281494887644625e-02 6.514864453298471747e-02 7.395482498636153645e-02 7.867622849930810958e-02 1.913857165187589707e-02 8.807948843204184419e-02 6.905852129485207103e-02 8.665877987583747721e-02 3.875071568289600865e-02 9.312876780348902650e-02 6.273010913501753105e-02 1.593343942238652222e-02 6.945908643607028032e-02 1.459073618066460999e-02 1.412726703394472927e-01 4.871538362559894864e-02 1.552659064648752481e-02 1.827369655132848880e-02 1.981126247567572066e-02 8.411052101338138687e-02 6.470376601613296585e-02 6.398288141479803459e-02 1.178525925505280736e-01 1.703247231038323636e-02 5.917719530142721840e-02 9.296729260164761366e-02 8.428009640903971755e-02 2.157702895475948138e-02 2.190584196301463560e-02 1.949845170393603791e-02 1.105649970361918949e-01 9.446679957782079529e-02
3.669165205533365341e-03 2.417025816326542117e-03 1.636549315510398700e-02 6.044301113816714054e-03 1.761980982336629371e-03 1.912288987662975198e-02 2.063907224364403686e-02 2.656680965173170358e-02 8.357409635258607541e-03 2.538700612913679516e-02 1.994868838364691199e-02 2.355288834400204659e-02 1.070144742738446744e-02 3.159407457030862648e-02 2.295760444370014905e-02 2.326551907147627034e-03 2.061709877679482675e-02 2.198438881274525185e-03 3.712946940638774812e-02 1.299664540341556943e-02 6.338064661820427478e-03 3.617653876978944947e-03 4.777068834840055359e-03 2.261530699538562977e-02 1.689622604033860775e-02 1.806122515922750985e-02 3.479871930574099381e-02 2.872426307569181901e-03 1.642910262861697196e-02 3.007773065606747856e-02 2.523297179531202097e-02 5.202405224110538511e-03 8.542175415890850346e-03 8.225497993765351276e-03 2.361174140234576294e-02 2.535969750827432936e-02
1.577393941553059328e-02 1.335969081485005594e-02 3.810544437849392591e-02 1.606442605855304753e-02 2.055486881417524503e-02 4.583417993312596805e-02 5.472326551479386736e-02 6.396726194537845356e-02 1.638091675604504485e-02 6.491025749863912897e-02 5.490212893535417749e-02 6.548200246752944320e-02 3.164803306312901493e-02 6.647543601138629354e-02 5.518160294846786995e-02 1.147499205492651976e-02 5.378429366029376796e-02 1.024192869831657034e-02 1.084545172738261426e-01 4.163188842733307055e-02 1.147973269902819934e-02 1.599642623136835612e-02 1.433248433581895895e-02 5.959872083262315878e-02 4.968494433169277219e-02 5.030148578059166764e-02 8.980194355130892425e-02 1.261799298606672802e-02 4.428324304841893544e-02 7.381155631924077309e-02 6.918996671003446730e-02 1.538085347968016006e-02 1.660143251365074624e-02 1.374354634628903622e-02 8.861735007810442322e-02 7.126284121966285079e-02
1.210477420999723705e-02 1.094266499852351339e-02 2.173995122338992850e-02 1.002012494473632741e-02 1.879288783183861999e-02 2.671129005649621954e-02 3.408419327114983050e-02 3.740045229364674650e-02 8.023507120786440780e-03 3.952325136950232687e-02 3.495344055170725855e-02 4.192911412352740008e-02 2.094658563574453361e-02 3.488136144107766706e-02 3.222399850476774519e-02 9.148440147778894027e-03 3.316719488349894468e-02 8.043489817042047754e-03 7.132504786743838754e-02 2.863524302391751500e-02 5.141668037207776203e-03 1.237877235438940814e-02 9.555415500978898385e-03 3.698341383723752901e-02 3.278871829135418525e-02 3.224026062136415433e-02 5.500322424556794432e-02 9.745566678497546986e-03 2.785414041980197042e-02 4.373382566317328413e-02 4.395699491472244980e-02 1.017844825556961548e-02 8.059257097759894156e-03 5.518048352523682344e-03 6.500560867575867763e-02 4.590314371138852489e-02
1.210477420999723705e-02 1.094266499852351339e-02 2.173995122338992850e-02 1.002012494473632741e-02 1.879288783183861999e-02 2.671129005649621954e-02 3.408419327114983050e-02 3.740045229364674650e-02 8.023507120786440780e-03 3.952325136950232687e-02 3.495344055170725855e-02 4.192911412352740008e-02 2.094658563574453361e-02 3.488136144107766706e-02 3.222399850476774519e-02 9.148440147778894027e-03 3.316719488349894468e-02 8.043489817042047754e-03 7.132504786743838754e-02 2.863524302391751500e-02 5.141668037207776203e-03 1.237877235438940814e-02 9.555415500978898385e-03 3.698341383723752901e-02 3.278871829135418525e-02 3.224026062136415433e-02 5.500322424556794432e-02 9.745566678497546986e-03 2.785414041980197042e-02 4.373382566317328413e-02 4.395699491472244980e-02 1.017844825556961548e-02 8.059257097759894156e-03 5.518048352523682344e-03 6.500560867575867763e-02 4.590314371138852489e-02
6.271764251290407266e+00 3.758168349612751591e+00 1.671009509798505821e+00 1.041142058681473692e+01 6.746115366169589400e+00 1.103005086615414854e+00 7.991094674185722502e-01 3.363609538723699166e-01 2.563532696801926303e+00 1.987454671367752945e-01 3.730701590791518085e-01 4.150720680544241481e-01 2.454728858921508383e+00 3.000863003511321514e-01 3.375047663273201826e-01 7.287525039159166163e+00 9.235875934345608718e-01 6.595601393233468279e+00 6.277168042341810250e-02 1.551381084821409129e+00 9.027666719258036210e+00 2.067843596134520823e+01 5.342695161450543573e+00 3.837545443367378906e-01 4.101484927115115475e-01 7.935884940971740242e-01 1.898377954893063491e-01 8.302542595745196152e+00 2.932435580049027379e+00 2.450794012226347185e-01 4.322851853901005792e-01 9.524103647013337337e+00 1.120188501892246080e+01 1.031091396981910080e+01 1.585988355057922905e-01 9.572015591533622469e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
