# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
2.370935451412155837e-01 1.140753109512108038e-01 2.336787378103852564e-01 2.086181744962166407e-01 1.765888178708072409e-01 5.532126708754588895e-01 5.057979506090245714e+00 2.473550395871205954e+00 1.312580169059145430e-01 1.557606061407229570e+00 4.802039685505491429e-01 2.468199429994807126e+00 6.419926363466263997e-01 1.486103602319690298e+00 5.643224725785137563e-01 7.034201476887891324e-02 2.000193926898445440e+00 2.238235527067784780e-01 1.379875405122169107e+00 5.326481695110635295e-01 1.192756270848235461e-01 2.118296576531939479e-01 2.156821817906125482e-01 1.324089930786995550e+00 5.722566091900527230e-01 2.038093026054994539e+00 3.213479955020532852e+00 2.160318908169588936e-01 7.857594572969791580e-01 2.892804762177158651e+00 1.111764214105325221e+00 3.539164360011757826e-01 1.463067334587563606e-01 1.829315843151251286e-01 3.633904182702624830e+00 1.040991327873739936e+00
1.090038384724469900e-01 1.333761579175833656e-01 2.264846053788183156e-01 1.156901926769582228e-01 8.383903071533042872e-02 6.071287445554398587e-01 2.543185517749098956e+00 2.543960577606438012e+00 1.790380725131228701e-01 2.589022932260505616e+00 5.661549784300426991e-01 1.778619697319657522e+00 4.719817012684410229e-01 1.921754562476248873e+00 1.244763017295929641e+00 1.760612688283634264e-01 1.248953704276701826e+00 1.803499101658592174e-01 1.548689160323322378e+00 6.611962764062476738e-01 1.379458204074643923e-01 9.654511966042343685e-02 2.092512987195969953e-01 1.438411140886042716e+00 9.437353670588487509e-01 1.217261090430355130e+00 2.502647563906960748e+00 1.680258149971680381e-01 3.944477237844955519e-01 2.888842864499578944e+00 1.134659607764501477e+00 2.153844717248641905e-01 8.785890633556965590e-02 9.032805262855796158e-02 2.141557141918413176e+00 2.137896883161628292e+00
1.170475515141794071e-01 1.815080192654260072e-01 5.961923967911306743e-01 1.553696493118293942e-01 2.656939656939700245e-01 5.556408797665858268e-01 4.078789720895248827e+00 3.140815539378201127e+00 1.969705177308305744e-01 2.280112155603817747e+00 9.571466396439571866e-01 2.982829084076380699e+00 4.757016527172248654e-01 2.283798526955265196e+00 4.136154190027795385e-01 1.308778460673664101e-01 1.788698269738115298e+00 1.801821944776557660e-01 1.833886269728401963e+00 6.506005964008262366e-01 1.021123255296227383e-01 2.002187275155308255e-01 1.716847214830708734e-01 2.746128535708368457e+00 1.164170771744275523e+00 2.625368270340012522e+00 3.105109292985553271e+00 1.620693836918454811e-01 6.900224710172749853e-01 3.365895449813270268e+00 1.182556246179552017e+00 4.229129862757590175e-01 1.766775360171110865e-01 1.997814224869112198e-01 2.819377871960156323e+00 1.707538227645558182e+00
2.697447672475127706e-02 3.502404614744427519e-02 8.991836851934595365e-02 8.126553803897732175e-07 1.419946892845274679e-02 1.337147772068044138e-01 1.601224769582026974e-01 1.219107496900551785e-01 2.512840339266540074e-02 1.323002422638606956e-01 9.982831695872425304e-02 1.479041524471398084e-01 8.032478971459246220e-02 1.366421263903712935e-01 4.303880921201762993e-02 2.873255156457299106e-02 1.560640909681691446e-01 3.082358441588052209e-02 1.931037417181026561e-01 1.108406083206451426e-01 2.791402439668385152e-02 2.878087366831121684e-07 2.571125892018708350e-02 5.773862506000397576e-02 1.079972502943825352e-01 1.234707485808873295e-01 2.104021299996701455e-01 5.124611361394602882e-02 9.386122803157680161e-02 1.995134792623246278e-01 1.818463263326312307e-01 2.349810319505997794e-02 1.793936187270565906e-03 2.610232041708315451e-02 2.262979396535997334e-01 1.273480978812591424e-01
7.467142469258980508e-02 5.864337173529383246e-02 1.263297662960194412e-01 5.716460206094877566e-02 8.254354228734187005e-02 2.458561119803560069e-01 2.907132856944378840e-01 2.795757070768725705e-01 7.787908932336279344e-02 3.007010450703535009e-01 1.911141390502676674e-01 3.064868384886671460e-01 1.626324377334961158e-01 3.308581983954903549e-01 2.370886582514049046e-01 4.994600096729902294e-02 2.768528937862577144e-01 2.717250772716989227e-02 4.046194933665108739e-01 1.354149858070924639e-01 1.683488750588943428e-02 4.793754989333228606e-02 2.660756646880303722e-02 2.687953664321828806e-01 1.786858503672562326e-01 2.394054900199529823e-01 2.747982824208190511e-01 4.882358347777701613e-02 2.032200921078363143e-01 2.758617169127657309e-01 2.491329908433565499e-01 4.891185806064909242e-02 4.493285437898366513e-02 7.137690059667881060e-02 3.351166210911108445e-01 3.589606408468224985e-01
2.013452903490379337e-02 3.460940972386681441e-02 8.531289829975666206e-02 1.981328102779910523e-10 1.917131956129980788e-02 1.375643305042678066e-01 1.360078211718345476e-01 8.677132893792906254e-02 5.657199095399949133e-03 1.290451314513587355e-01 7.661525017682893623e-02 1.157580574038010179e-01 6.476575695474796890e-02 1.457157632175746509e-01 4.665466563162971869e-02 8.455226908596452998e-03 9.200923413768744008e-02 1.986539334118396158e-02 1.876637502518295197e-01 2.976031537310035169e-02 2.071486641761768541e-02 2.031126734443749399e-09 3.210832434493236104e-02 1.393362746633332594e-01 9.864053186137901330e-02 9.457699152470008808e-02 1.911229591255522442e-01 2.852237207717027087e-02 1.028623346446422004e-01 1.119741435234365284e-01 8.119195463529686740e-02 3.227736455372038488e-02 1.907434089216819909e-02 1.738111803906241398e-02 1.075338291494075532e-01 1.415377827938488764e-01
6.052853763308905372e-02 4.588370748719134556e-02 1.722321866878131769e-01 7.978555995792806221e-02 1.058472497824189812e-01 2.276355259162829159e-01 2.518514387940188337e-01 2.577530638492334103e-01 8.153702487539950250e-02 2.493209967611102751e-01 2.322071655904986431e-01 3.080616384904503735e-01 1.042938590759736744e-01 2.962452664587266749e-01 1.999944367003164414e-01 7.626821867329536264e-02 2.531924043620124021e-01 5.466238342854171095e-02 4.236046786569607758e-01 2.238244435508215391e-01 7.233235922335683188e-02 7.411349062199329429e-02 8.535887184580290277e-02 2.499052173482900208e-01 1.862530951285885084e-01 1.911396393038935493e-01 3.302209039143192415e-01 5.298306608609670149e-02 2.014715876140518169e-01 2.603650269835438014e-01 3.298440470618951847e-01 4.174442925661046161e-02 7.792648951149459824e-02 8.370047595118997041e-02 3.395646952186145984e-01 2.283647423071273885e-01
3.756829229617964557e-03 1.053154160456789591e-02 7.319656988002939957e-02 7.928043251765132249e-03 4.508720250417041185e-03 1.081591236189224509e-01 9.446125623755992351e-02 1.269392348307291085e-01 2.137412863826234147e-02 1.037200668248043495e-01 9.033628740136613600e-02 1.093224634555639285e-01 5.728158574504191997e-02 1.237452292004545262e-01 1.165064449575353572e-01 3.897190180683994705e-03 8.101693066352788630e-02 8.919769661733323654e-03 1.406995724547412396e-01 7.121194538453048950e-02 1.832571121570825828e-02 7.734706994466503116e-03 2.494788792602587249e-02 1.073144284514018498e-01 6.493921611347468204e-02 8.133189164610064859e-02 1.474769634528770024e-01 4.238765338968693633e-03 7.574823798481200576e-02 1.271985200626290224e-01 8.376723033514611727e-02 2.367225984216379808e-02 2.660382828197377023e-02 3.049742511882724480e-02 1.210484775943966723e-01 1.172647918586507271e-01
8.963879671958294160e-02 6.394252271422484757e-02 1.886883774417458526e-01 7.495810264610948404e-02 7.706209478934045176e-02 2.303383354898071167e-01 2.692112844091003043e-01 2.825929946902872580e-01 6.578975638797940340e-02 2.560299980752824278e-01 2.468493514373006903e-01 3.103763839555905291e-01 1.887053739764152083e-01 3.159385121962055010e-01 2.333087618121803541e-01 5.395226738467834293e-02 2.789785090260838429e-01 4.251109952910851059e-02 4.337533768592963246e-01 1.849814383300858733e-01 5.507850219923358936e-02 5.910770225136532247e-02 5.666274967293834924e-02 2.411370691954815293e-01 2.235680156889647829e-01 2.422236452961532283e-01 4.193999429272622925e-01 5.975095035018838235e-02 2.000011272604355350e-01 3.201894823951703106e-01 3.317611762382892127e-01 4.889927349093046993e-02 5.821831753097782280e-02 2.995227212371410347e-02 2.825337232337579718e-01 2.483908622709103120e-01
4.163762001453738537e-02 5.244967109069176986e-02 9.215252126032739965e-02 3.730477386732736211e-02 6.306760527700153163e-02 1.297769695891676234e-01 2.192626529242440725e-01 2.275932026344555936e-01 4.020761536417881421e-02 1.640917149273759257e-01 1.604264065379325532e-01 2.071690472049060039e-01 1.365329138154276478e-01 1.632550255665326799e-01 1.491960816154321579e-01 2.924477064895012607e-02 1.596769424369325341e-01 2.660986759176467431e-02 3.229770948604603897e-01 1.526767561542323182e-01 1.694596402259783072e-02 5.365168978592267657e-02 5.814511778474108078e-02 1.814246577409958094e-01 1.454196904609406094e-01 1.983541878628971022e-01 2.736096604907102270e-01 5.246700662564386664e-02 1.358735994278261472e-01 1.946463709904815986e-01 2.094175636984783040e-01 4.217798644206035424e-02 3.509982249437119950e-02 1.068709374768142713e-02 1.908754337487004182e-01 2.263909282679046064e-01
